date,opponent,pitcher,batterHand,battersFaced,velocity,pitchType,location,swing,miss
6/15/2024,Burlington,Elliott,R,3,84,FB,6,0,0
6/15/2024,Burlington,Elliott,R,3,72,SL,13,1,1
6/15/2024,Burlington,Elliott,R,3,74,SL,11,1,1
6/15/2024,Burlington,Elliott,R,3,73,SL,8,0,0
6/15/2024,Burlington,Elliott,R,3,87,FB,6,0,0
6/15/2024,Burlington,Elliott,R,3,,SL,3,1,0
6/15/2024,Burlington,Elliott,R,3,74,SL,5,1,0
6/15/2024,Burlington,Elliott,R,4,,FB,13,0,0
6/15/2024,Burlington,Elliott,R,4,,FB,1,1,0
6/15/2024,Burlington,Elliott,R,4,74,SL,9,1,0
6/15/2024,Burlington,Elliott,R,4,71,SL,2,1,0
6/15/2024,Burlington,Elliott,R,5,81,CH,3,0,0
6/15/2024,Burlington,Elliott,R,5,83,FB,11,0,0
6/15/2024,Burlington,Elliott,R,5,74,CB,7,0,0
6/15/2024,Burlington,Elliott,R,5,71,CB,12,0,0
6/15/2024,Burlington,Elliott,R,5,80,CH,13,0,0
6/15/2024,Burlington,Elliott,R,5,78,CH,9,0,0
6/15/2024,Burlington,Elliott,L,6,76,CH,4,1,1
6/15/2024,Burlington,Elliott,L,6,85,FB,3,0,0
6/15/2024,Burlington,Elliott,L,6,78,CH,12,0,0
6/15/2024,Burlington,Elliott,L,6,75,SL,6,1,1
6/15/2024,Burlington,Elliott,R,7,82,FB,8,1,1
6/15/2024,Burlington,Elliott,R,7,70,CB,6,1,1
6/15/2024,Burlington,Elliott,R,7,74,SL,5,1,0
6/15/2024,Burlington,Elliott,R,8,,CH,12,0,0
6/15/2024,Burlington,Elliott,R,8,84,FB,5,0,0
6/15/2024,Burlington,Elliott,R,8,82,CH,4,1,0
6/15/2024,Burlington,Elliott,R,9,,FB,7,0,0
6/15/2024,Burlington,Elliott,L,10,77,SL,13,0,0
6/15/2024,Burlington,Elliott,L,10,75,CH,5,1,1
6/15/2024,Burlington,Elliott,L,10,78,CH,8,1,0
6/15/2024,Burlington,Elliott,R,11,,FB,13,1,1
6/15/2024,Burlington,Elliott,R,11,75,SL,6,1,0
6/15/2024,Burlington,Elliott,R,12,,CB,12,1,1
6/15/2024,Burlington,Elliott,R,12,,SL,11,1,1
6/15/2024,Burlington,Elliott,R,12,74,SL,11,1,1
6/15/2024,Burlington,Elliott,R,13,85,FB,5,0,0
6/15/2024,Burlington,Elliott,R,13,75,CH,13,0,0
6/15/2024,Burlington,Elliott,R,13,72,CB,7,1,1
6/15/2024,Burlington,Elliott,R,13,74,SL,8,1,0
6/15/2024,Burlington,Elliott,R,14,,FB,9,1,0
6/15/2024,Burlington,Elliott,R,14,76,SL,13,0,0
6/15/2024,Burlington,Elliott,R,14,78,CH,13,0,0
6/15/2024,Burlington,Elliott,R,14,,FB,11,0,0
6/15/2024,Burlington,Elliott,R,14,71,CB,4,0,0
6/15/2024,Burlington,Elliott,R,14,71,CB,12,0,0
6/15/2024,Burlington,Elliott,L,15,85,FB,2,1,0
6/15/2024,Burlington,Elliott,R,16,74,SL,3,0,0
6/15/2024,Burlington,Elliott,R,16,75,CB,5,1,0
6/15/2024,Burlington,Elliott,R,17,73,SL,11,0,0
6/15/2024,Burlington,Elliott,R,17,72,CB,13,0,0
6/15/2024,Burlington,Elliott,R,17,83,FB,1,1,0
6/15/2024,Burlington,Elliott,R,18,75,SL,11,0,0
6/15/2024,Burlington,Elliott,R,18,83,FB,9,0,0
6/15/2024,Burlington,Elliott,R,18,72,CB,13,0,0
6/15/2024,Burlington,Elliott,R,18,80,CH,10,0,0
6/15/2024,Burlington,Elliott,R,18,76,CB,2,1,0
6/15/2024,Burlington,Elliott,R,19,73,CB,13,0,0
6/15/2024,Burlington,Elliott,R,19,,FB,13,0,0
6/15/2024,Burlington,Elliott,R,19,75,SL,12,0,0
6/15/2024,Burlington,Elliott,R,19,84,FB,4,1,0
6/15/2024,Burlington,Elliott,R,20,82,CH,8,1,0
6/15/2024,Burlington,Elliott,R,20,83,FB,11,0,0
6/15/2024,Burlington,Elliott,R,20,82,CH,2,1,0
6/15/2024,Burlington,Elliott,R,20,75,SL,11,0,0
6/15/2024,Burlington,Elliott,R,20,74,SL,6,1,0
6/15/2024,Burlington,Elliott,R,21,,FB,4,1,0
6/15/2024,Burlington,Elliott,R,22,,SL,13,0,0
6/15/2024,Burlington,Elliott,R,22,,CB,13,0,0
6/15/2024,Burlington,Elliott,R,22,71,CB,9,1,0
6/15/2024,Burlington,Elliott,R,22,,CH,10,0,0
6/15/2024,Burlington,Elliott,L,23,75,SL,1,0,0
6/15/2024,Burlington,Elliott,L,23,73,CB,3,1,0
6/15/2024,Burlington,Elliott,L,23,76,CH,11,0,0
6/15/2024,Burlington,Elliott,L,23,74,CB,13,1,1
6/15/2024,Burlington,Elliott,R,24,74,CB,12,0,0
6/15/2024,Burlington,Elliott,R,24,73,SL,13,1,1
6/15/2024,Burlington,Elliott,R,24,73,SL,3,0,0
6/15/2024,Burlington,Elliott,R,24,83,FB,2,1,0
6/15/2024,Burlington,Elliott,R,24,84,FB,10,0,0
6/15/2024,Burlington,Elliott,R,24,76,SL,11,1,1
6/18/2024,Carolina,Richardson,R,1,67,FB,5,0,0
6/18/2024,Carolina,Richardson,R,1,66,CH,13,0,0
6/18/2024,Carolina,Richardson,R,1,63,CB,1,1,0
6/18/2024,Carolina,Richardson,R,2,67,FB,6,0,0
6/18/2024,Carolina,Richardson,R,2,65,CH,12,1,0
6/18/2024,Carolina,Richardson,R,2,67,FB,10,0,0
6/18/2024,Carolina,Richardson,R,2,49,CB,9,0,0
6/18/2024,Carolina,Richardson,R,2,67,FB,10,0,0
6/18/2024,Carolina,Richardson,R,2,66,FB,2,1,0
6/18/2024,Carolina,Richardson,L,3,70,FB,4,0,0
6/18/2024,Carolina,Richardson,L,3,69,FB,10,0,0
6/18/2024,Carolina,Richardson,L,3,51,CB,10,0,0
6/18/2024,Carolina,Richardson,L,3,69,FB,10,0,0
6/18/2024,Carolina,Richardson,L,3,66,CH,10,0,0
6/18/2024,Carolina,Garrett,R,1,71,FB,13,0,0
6/18/2024,Carolina,Garrett,R,1,71,FB,6,0,0
6/18/2024,Carolina,Garrett,R,1,71,FB,10,0,0
6/18/2024,Carolina,Garrett,R,1,70,FB,9,1,0
6/18/2024,Carolina,Garrett,R,1,74,FB,3,1,0
6/18/2024,Carolina,Garrett,R,1,67,CB,10,0,0
6/18/2024,Carolina,Garrett,R,1,,FB,12,0,0
6/18/2024,Carolina,Garrett,L,2,70,FB,11,0,0
6/18/2024,Carolina,Garrett,L,2,67,CH,10,0,0
6/18/2024,Carolina,Garrett,L,3,69,FB,8,0,0
6/18/2024,Carolina,Garrett,L,3,68,CH,10,0,0
6/18/2024,Carolina,Garrett,L,3,58,CB,10,0,0
6/18/2024,Carolina,Garrett,L,3,65,CH,4,1,1
6/18/2024,Carolina,Garrett,L,3,74,FB,13,0,0
6/18/2024,Carolina,Garrett,L,3,70,FB,4,1,1
6/18/2024,Carolina,Garrett,R,4,73,FB,6,0,0
6/18/2024,Carolina,Garrett,R,4,71,FB,13,0,0
6/18/2024,Carolina,Garrett,R,4,70,FB,11,0,0
6/18/2024,Carolina,Garrett,R,4,71,FB,13,0,0
6/18/2024,Carolina,Garrett,R,4,71,FB,1,1,0
6/18/2024,Carolina,Garrett,R,4,,FB,4,1,0
6/18/2024,Carolina,Garrett,R,5,,CH,10,0,0
6/18/2024,Carolina,Garrett,R,5,72,FB,6,0,0
6/18/2024,Carolina,Garrett,R,5,72,FB,11,0,0
6/18/2024,Carolina,Garrett,R,5,,FB,13,0,0
6/18/2024,Carolina,Garrett,R,5,72,FB,11,0,0
6/18/2024,Carolina,Garrett,R,6,70,FB,11,0,0
6/18/2024,Carolina,Garrett,R,6,67,CH,11,0,0
6/18/2024,Carolina,Garrett,R,6,71,FB,11,1,0
6/18/2024,Carolina,Garrett,R,6,71,FB,2,1,0
6/18/2024,Carolina,Garrett,R,7,69,CH,9,0,0
6/18/2024,Carolina,Garrett,R,7,70,FB,11,0,0
6/18/2024,Carolina,Garrett,R,7,53,CB,5,1,0
6/18/2024,Carolina,Garrett,R,7,68,SL,13,0,0
6/18/2024,Carolina,Garrett,R,7,71,FB,1,1,0
6/18/2024,Carolina,Garrett,R,7,77,FB,2,1,0
6/18/2024,Carolina,Garrett,R,7,,CH,10,0,0
6/18/2024,Carolina,Garrett,R,7,68,CH,3,1,0
6/18/2024,Carolina,Garrett,R,7,72,FB,2,1,0
6/18/2024,Carolina,Driscoll,R,1,90,FB,4,1,0
6/18/2024,Carolina,Driscoll,R,2,87,SL,10,0,0
6/18/2024,Carolina,Driscoll,R,3,92,FB,13,0,0
6/18/2024,Carolina,Driscoll,R,3,88,FB,5,1,0
6/18/2024,Carolina,Driscoll,L,4,91,FB,13,0,0
6/18/2024,Carolina,Driscoll,L,4,89,FB,11,1,10
6/18/2024,Carolina,Driscoll,L,4,91,FB,13,0,0
6/18/2024,Carolina,Driscoll,L,4,89,FB,13,0,0
6/18/2024,Carolina,Driscoll,L,4,90,FB,9,1,1
6/18/2024,Carolina,Driscoll,L,4,89,FB,7,1,0
6/18/2024,Carolina,Driscoll,R,5,89,FB,5,0,0
6/18/2024,Carolina,Driscoll,R,5,89,FB,10,0,0
6/18/2024,Carolina,Driscoll,R,5,,FB,8,1,1
6/18/2024,Carolina,Driscoll,R,5,90,FB,8,1,0
6/18/2024,Carolina,Driscoll,R,5,91,FB,12,0,0
6/18/2024,Carolina,Driscoll,R,5,90,FB,13,0,0
6/18/2024,Carolina,Driscoll,R,5,87,FB,13,0,0
6/18/2024,Carolina,Driscoll,R,6,79,CB,10,0,0
6/18/2024,Carolina,Driscoll,R,6,88,FB,12,0,0
6/18/2024,Carolina,Driscoll,R,6,,FB,2,1,1
6/18/2024,Carolina,Driscoll,R,6,87,FB,1,1,1
6/18/2024,Carolina,Driscoll,R,6,86,SL,10,1,1
6/18/2024,Carolina,Miller,R,1,82,FB,13,0,0
6/18/2024,Carolina,Miller,R,1,80,FB,10,0,0
6/18/2024,Carolina,Miller,R,1,82,FB,13,0,0
6/18/2024,Carolina,Miller,R,1,78,CH,10,0,0
6/18/2024,Carolina,Miller,R,2,79,SL,13,0,0
6/18/2024,Carolina,Miller,R,2,80,CH,6,0,0
6/18/2024,Carolina,Miller,R,2,,CB,7,1,0
6/18/2024,Carolina,Miller,R,3,81,FB,13,0,0
6/18/2024,Carolina,Miller,R,3,83,FB,2,1,0
6/18/2024,Carolina,Miller,R,3,83,FB,11,0,0
6/18/2024,Carolina,Miller,R,3,82,FB,10,0,0
6/18/2024,Carolina,Miller,R,4,84,FB,6,1,1
6/18/2024,Carolina,Miller,R,4,83,FB,10,0,0
6/18/2024,Carolina,Miller,R,5,81,FB,10,0,0
6/18/2024,Carolina,Mizener,R,1,76,CH,10,0,0
6/18/2024,Carolina,Mizener,R,1,81,FB,2,1,0
6/18/2024,Carolina,Mizener,R,2,80,FB,1,1,1
6/18/2024,Carolina,Mizener,R,2,77,SL,13,0,0
6/18/2024,Carolina,Mizener,R,2,77,CH,9,0,0
6/18/2024,Carolina,Mizener,R,3,81,FB,11,1,0
6/18/2024,Carolina,Mizener,R,3,65,CB,13,0,0
6/18/2024,Carolina,Mizener,R,3,79,FB,11,1,0
6/18/2024,Carolina,Mizener,R,3,71,CB,3,1,0
6/18/2024,Carolina,Mizener,R,4,70,CB,13,0,0
6/18/2024,Carolina,Mizener,R,4,,FB,2,1,0
6/18/2024,Carolina,Mizener,R,5,79,FB,10,0,0
6/18/2024,Carolina,Mizener,R,5,74,CH,10,0,0
6/18/2024,Carolina,Mizener,R,5,76,SL,8,1,0
6/18/2024,Carolina,Mizener,R,6,68,CB,10,0,0
6/18/2024,Carolina,Mizener,R,6,,FB,10,0,0
6/18/2024,Carolina,Mizener,R,6,79,FB,5,0,0
6/18/2024,Carolina,Mizener,R,6,77,CH,5,1,0
6/18/2024,Carolina,Mizener,R,6,69,CB,7,1,0
6/18/2024,Carolina,Mizener,L,7,75,CH,6,1,0
6/18/2024,Carolina,Mizener,L,7,77,CH,4,0,0
6/18/2024,Carolina,Mizener,L,7,68,CB,8,1,0
6/18/2024,Carolina,Mizener,L,7,69,CB,9,1,0
6/18/2024,Carolina,Mizener,L,7,81,FB,3,1,0
6/18/2024,Carolina,Mizener,L,7,71,CB,7,1,0
6/18/2024,Carolina,Mizener,L,7,72,SL,13,1,0
6/18/2024,Carolina,Mizener,L,7,79,FB,10,0,0
6/18/2024,Carolina,Mizener,L,7,70,CB,6,1,0
6/18/2024,Carolina,Mizener,L,7,71,CB,8,1,0
6/18/2024,Carolina,Mizener,R,8,69,CB,6,0,0
6/18/2024,Carolina,Mizener,R,8,70,CB,9,1,0
6/18/2024,Carolina,Mizener,R,9,81,FB,11,0,0
6/18/2024,Carolina,Mizener,R,9,76,CH,13,0,0
6/18/2024,Carolina,Mizener,R,9,79,FB,10,1,1
6/18/2024,Carolina,Mizener,R,9,80,FB,13,0,0
6/18/2024,Carolina,Mizener,R,9,80,FB,4,1,1
6/18/2024,Carolina,Mizener,R,9,78,CH,2,1,1
6/18/2024,Carolina,Mizener,R,10,79,FB,13,0,0
6/18/2024,Carolina,Mizener,R,10,69,CB,13,0,0
6/18/2024,Carolina,Mizener,R,10,80,FB,3,1,0
6/18/2024,Carolina,Mizener,R,10,73,SL,13,0,0
6/18/2024,Carolina,Mizener,R,10,65,CB,13,0,0
6/18/2024,Carolina,Mizener,R,10,81,FB,1,1,0
6/18/2024,Carolina,Mizener,R,11,79,FB,10,0,0
6/18/2024,Carolina,Mizener,R,11,75,CH,2,1,0
6/18/2024,Carolina,Mizener,R,12,70,CB,13,0,0
6/18/2024,Carolina,Mizener,R,12,,FB,8,0,0
6/18/2024,Carolina,Mizener,R,12,80,FB,13,0,0
6/18/2024,Carolina,Mizener,R,12,81,FB,4,1,0
6/18/2024,Carolina,Mizener,R,13,82,FB,11,1,0
6/18/2024,Carolina,Mizener,R,13,78,CH,12,1,1
6/18/2024,Carolina,Mizener,R,13,77,CH,11,1,0
6/18/2024,Carolina,Mizener,R,14,79,FB,10,0,0
6/18/2024,Carolina,Mizener,R,14,79,FB,13,0,0
6/18/2024,Carolina,Mizener,R,14,77,CH,10,0,0
6/18/2024,Carolina,Mizener,R,14,79,FB,9,0,0
6/18/2024,Carolina,Mizener,R,14,78,FB,6,1,1
6/18/2024,Carolina,Mizener,R,14,77,SL,13,1,1
6/18/2024,Carolina,Mizener,R,15,77,CH,10,0,0
6/18/2024,Carolina,Mizener,R,15,79,FB,10,0,0
6/18/2024,Carolina,Mizener,R,15,76,CH,5,1,1
6/18/2024,Carolina,Mizener,R,15,78,SL,6,0,0
6/18/2024,Carolina,Mizener,R,15,78,CH,5,1,0
6/18/2024,Carolina,Mizener,R,15,67,CB,9,1,1
6/18/2024,Carolina,Mizener,L,16,70,CB,13,1,1
6/18/2024,Carolina,Mizener,L,16,71,CB,9,1,0
6/18/2024,Carolina,Mizener,L,16,67,CB,12,0,0
6/18/2024,Carolina,Mizener,L,16,68,CB,5,1,0
6/18/2024,Carolina,Mizener,L,16,80,FB,5,1,1
6/18/2024,Carolina,Mizener,R,18,,FB,1,1,0
6/18/2024,Carolina,Mizener,R,19,77,CH,11,1,0
6/18/2024,Carolina,Mizener,R,19,79,FB,2,1,1
6/18/2024,Carolina,Mizener,R,19,78,CH,3,1,1
6/18/2024,Carolina,Mizener,R,20,73,SL,10,0,0
6/18/2024,Carolina,Mizener,R,20,81,FB,5,0,0
6/18/2024,Carolina,Mizener,R,20,77,CH,9,0,0
6/18/2024,Carolina,Mizener,R,20,78,FB,3,1,0
6/18/2024,Carolina,Mizener,R,20,69,CB,4,1,0
6/18/2024,Carolina,Mizener,R,21,77,CH,3,1,1
6/18/2024,Carolina,Mizener,R,21,80,FB,13,0,0
6/18/2024,Carolina,Mizener,R,21,79,FB,7,1,0
6/18/2024,Carolina,Mizener,R,22,77,SL,10,0,0
6/18/2024,Carolina,Mizener,R,22,76,CH,6,0,0
6/18/2024,Carolina,Mizener,R,22,77,CH,6,1,0
6/18/2024,Carolina,Mizener,R,22,68,CB,7,1,0
6/18/2024,Carolina,Mizener,R,22,79,FB,10,0,0
6/18/2024,Carolina,Mizener,R,22,80,FB,8,0,0
6/21/2024,Oak City,Brown,R,1,85,FB,6,0,0
6/21/2024,Oak City,Brown,R,1,84,FB,1,0,0
6/21/2024,Oak City,Brown,R,1,80,CH,2,1,0
6/21/2024,Oak City,Brown,R,1,77,SL,11,1,1
6/21/2024,Oak City,Brown,R,2,83,FB,5,1,0
6/21/2024,Oak City,Brown,R,3,82,FB,11,0,0
6/21/2024,Oak City,Brown,R,3,85,FB,6,1,0
6/21/2024,Oak City,Brown,R,4,,SL,10,0,0
6/21/2024,Oak City,Brown,R,4,75,SL,9,1,1
6/21/2024,Oak City,Brown,R,4,78,SL,13,0,0
6/21/2024,Oak City,Brown,R,4,77,CH,3,0,0
6/21/2024,Oak City,Brown,R,4,72,SL,11,1,1
6/21/2024,Oak City,Brown,R,5,84,FB,12,1,0
6/21/2024,Oak City,Brown,R,5,79,CH,5,1,0
6/21/2024,Oak City,Brown,R,5,81,CH,13,0,0
6/21/2024,Oak City,Brown,R,5,78,CB,13,0,0
6/21/2024,Oak City,Brown,R,5,85,FB,2,1,0
6/21/2024,Oak City,Brown,R,6,80,CH,6,1,0
6/21/2024,Oak City,Brown,R,7,76,SL,13,1,1
6/21/2024,Oak City,Brown,R,7,77,SL,13,0,0
6/21/2024,Oak City,Brown,R,7,82,FB,3,0,0
6/21/2024,Oak City,Brown,R,7,77,CB,8,1,0
6/21/2024,Oak City,Brown,R,7,82,FB,7,1,1
6/21/2024,Oak City,Brown,L,8,84,FB,4,0,0
6/21/2024,Oak City,Brown,L,8,78,CH,10,0,0
6/21/2024,Oak City,Brown,L,8,84,FB,12,0,0
6/21/2024,Oak City,Brown,L,8,84,FB,11,0,0
6/21/2024,Oak City,Brown,L,8,84,FB,4,0,0
6/21/2024,Oak City,Brown,L,8,85,FB,10,0,0
6/21/2024,Oak City,Brown,R,9,79,CH,10,0,0
6/21/2024,Oak City,Brown,R,9,76,SL,11,1,1
6/21/2024,Oak City,Brown,R,9,78,CB,12,0,0
6/21/2024,Oak City,Brown,R,9,84,FB,4,1,0
6/21/2024,Oak City,Brown,R,10,81,CH,11,0,0
6/21/2024,Oak City,Brown,R,10,85,FB,5,1,0
6/21/2024,Oak City,Brown,R,10,80,CH,3,0,0
6/21/2024,Oak City,Brown,R,10,81,CH,,,
6/21/2024,Oak City,Brown,R,10,84,FB,1,1,0
6/21/2024,Oak City,Brown,R,10,77,SL,13,0,0
6/21/2024,Oak City,Brown,R,10,85,FB,2,1,0
6/21/2024,Oak City,Johnson,R,1,69,CB,11,0,0
6/21/2024,Oak City,Johnson,R,1,81,FB,2,1,0
6/21/2024,Oak City,Johnson,R,2,82,FB,11,0,0
6/21/2024,Oak City,Johnson,R,2,70,CB,13,1,1
6/21/2024,Oak City,Johnson,R,2,70,CB,13,0,0
6/21/2024,Oak City,Johnson,R,2,82,FB,12,0,0
6/21/2024,Oak City,Johnson,R,2,80,FB,3,0,0
6/21/2024,Oak City,Johnson,R,2,71,CB,6,1,1
6/21/2024,Oak City,McCray,R,1,77,SL,13,0,0
6/21/2024,Oak City,McCray,R,1,77,SL,6,0,0
6/21/2024,Oak City,McCray,R,1,,CH,12,0,0
6/21/2024,Oak City,McCray,R,2,80,FB,12,0,0
6/21/2024,Oak City,McCray,R,2,80,FB,7,0,0
6/21/2024,Oak City,McCray,R,2,80,FB,12,0,0
6/21/2024,Oak City,McCray,R,2,76,SL,13,0,0
6/21/2024,Oak City,McCray,R,2,,CH,4,1,1
6/21/2024,Oak City,McCray,R,3,79,FB,6,0,0
6/21/2024,Oak City,McCray,R,3,,CB,12,1,1
6/21/2024,Oak City,McCray,R,3,71,SL,11,1,1
6/21/2024,Oak City,McCray,L,4,81,FB,10,0,0
6/21/2024,Oak City,McCray,L,4,81,FB,8,1,0
6/21/2024,Oak City,McCray,L,4,81,FB,12,0,0
6/21/2024,Oak City,McCray,L,4,74,CB,7,1,0
6/21/2024,Oak City,McCray,R,5,77,SL,9,0,0
6/21/2024,Oak City,McCray,R,5,71,SL,13,0,0
6/21/2024,Oak City,McCray,R,5,76,CH,13,0,0
6/21/2024,Oak City,McCray,R,5,77,FB,5,1,0
6/21/2024,Oak City,McCray,R,5,62,CB,8,1,0
6/21/2024,Oak City,McCray,R,6,79,FB,9,0,0
6/21/2024,Oak City,McCray,R,6,80,FB,1,1,0
6/21/2024,Oak City,McCray,R,6,73,SL,11,0,0
6/21/2024,Oak City,McCray,R,6,72,CB,5,0,0
6/21/2024,Oak City,McCray,R,7,81,FB,11,0,0
6/21/2024,Oak City,McCray,R,7,77,CH,11,0,0
6/21/2024,Oak City,McCray,R,7,,CH,9,0,0
6/21/2024,Oak City,McCray,R,7,72,SL,13,0,0
6/21/2024,Oak City,McCray,R,7,79,FB,3,0,0
6/21/2024,Oak City,McCray,R,7,70,CB,8,1,1
6/21/2024,Oak City,McCray,R,8,78,FB,13,0,0
6/21/2024,Oak City,McCray,R,8,77,FB,6,0,0
6/21/2024,Oak City,McCray,R,8,78,FB,6,0,0
6/21/2024,Oak City,McCray,R,8,,SL,4,1,0
6/21/2024,Oak City,McCray,R,9,82,FB,13,0,0
6/21/2024,Oak City,McCray,R,9,78,FB,9,0,0
6/21/2024,Oak City,McCray,R,9,78,FB,13,0,0
6/21/2024,Oak City,McCray,R,9,72,CB,12,0,0
6/21/2024,Oak City,McCray,R,10,78,FB,2,0,0
6/21/2024,Oak City,McCray,R,10,77,FB,1,1,0
6/21/2024,Oak City,McCray,R,11,79,FB,3,1,0
6/21/2024,Oak City,McCray,R,12,77,FB,8,1,1
6/21/2024,Oak City,McCray,R,13,76,CH,3,0,0
6/21/2024,Oak City,McCray,R,13,,SL,7,1,0
6/21/2024,Oak City,McCray,R,13,,FB,5,1,0
6/21/2024,Oak City,McCray,R,13,73,SL,11,1,0
6/21/2024,Oak City,McCray,R,13,74,SL,13,0,0
6/21/2024,Oak City,McCray,R,13,79,FB,2,1,0
6/21/2024,Oak City,McCray,L,14,82,FB,4,1,0
6/21/2024,Oak City,McCray,R,15,,CB,4,1,1
6/21/2024,Oak City,McCray,R,15,77,FB,6,1,0
6/21/2024,Oak City,McCray,R,15,79,FB,5,1,0
6/21/2024,Oak City,Mruk,R,1,85,FB,13,0,0
6/21/2024,Oak City,Mruk,R,1,84,FB,10,0,0
6/21/2024,Oak City,Mruk,R,1,85,FB,12,1,1
6/21/2024,Oak City,Mruk,R,1,74,CB,13,1,1
6/21/2024,Oak City,Mruk,R,1,72,SL,13,1,1
6/21/2024,Oak City,Mruk,R,2,84,FB,9,1,0
6/21/2024,Oak City,Mruk,R,2,86,FB,3,1,0
6/21/2024,Oak City,Mruk,R,2,80,CH,10,0,0
6/21/2024,Oak City,Mruk,R,2,70,CB,5,1,0
6/21/2024,Oak City,Mruk,R,2,81,CH,11,0,0
6/21/2024,Oak City,Mruk,R,2,81,CH,5,1,0
6/21/2024,Oak City,Mruk,R,3,81,CH,11,0,0
6/21/2024,Oak City,Mruk,R,3,,CB,13,0,0
6/21/2024,Oak City,Mruk,R,3,84,FB,6,1,0
6/21/2024,Oak City,Mruk,R,3,,FB,6,0,0
6/21/2024,Oak City,Mruk,R,3,84,FB,13,0,0
6/21/2024,Oak City,Mruk,R,3,80,CH,10,0,0
6/21/2024,Oak City,Mruk,R,4,,FB,2,1,0
6/21/2024,Oak City,Mruk,R,5,,CH,12,0,0
6/21/2024,Oak City,Mruk,R,5,86,FB,1,1,0
6/21/2024,Oak City,Mruk,R,6,84,FB,9,1,1
6/21/2024,Oak City,Mruk,R,6,86,FB,6,1,1
6/21/2024,Oak City,Mruk,R,6,71,CB,13,1,1
6/21/2024,Oak City,Mruk,R,7,85,FB,1,1,0
6/21/2024,Oak City,Mruk,R,8,75,CB,13,0,0
6/21/2024,Oak City,Mruk,R,8,73,CB,8,0,0
6/21/2024,Oak City,Mruk,R,8,74,SL,13,0,0
6/21/2024,Oak City,Mruk,R,8,,FB,13,0,0
6/21/2024,Oak City,Mruk,R,8,86,FB,3,1,0
6/21/2024,Oak City,Mruk,R,8,,CB,12,1,0
6/21/2024,Oak City,Mruk,R,8,85,FB,9,1,0
6/21/2024,Oak City,Mruk,L,9,85,FB,12,0,0
6/21/2024,Oak City,Mruk,L,9,86,FB,6,1,0
6/21/2024,Oak City,Mruk,R,10,86,FB,13,0,0
6/21/2024,Oak City,Mruk,R,10,85,FB,2,1,0
6/21/2024,Oak City,Mruk,R,11,76,CB,5,0,0
6/21/2024,Oak City,Mruk,R,11,75,SL,13,0,0
6/21/2024,Oak City,Mruk,R,11,85,FB,8,1,0
6/21/2024,Oak City,Mruk,R,11,73,CB,4,1,0
6/21/2024,Oak City,Mruk,R,11,75,SL,9,1,0
6/21/2024,Oak City,Mruk,R,12,85,FB,13,0,0
6/21/2024,Oak City,Mruk,R,12,,FB,4,1,0
6/21/2024,Oak City,Mruk,R,13,75,CB,13,0,0
6/21/2024,Oak City,Mruk,R,13,81,CH,8,1,0
6/21/2024,Oak City,Mruk,R,14,84,FB,10,0,0
6/21/2024,Oak City,Mruk,R,15,85,FB,2,1,0
6/21/2024,Oak City,Mruk,R,16,74,CB,7,0,0
6/21/2024,Oak City,Mruk,R,16,74,SL,5,1,0
6/21/2024,Oak City,Mruk,R,16,,FB,3,1,0
6/21/2024,Oak City,Mruk,R,17,73,SL,13,1,1
6/21/2024,Oak City,Mruk,R,17,73,SL,5,0,0
6/21/2024,Oak City,Mruk,R,17,85,FB,3,1,0
6/21/2024,Oak City,Mruk,R,17,73,CB,13,0,0
6/21/2024,Oak City,Mruk,R,17,85,FB,2,1,0
6/21/2024,Oak City,Mruk,L,18,86,FB,1,1,0
6/21/2024,Oak City,Mruk,L,18,73,CB,7,1,0
6/21/2024,Oak City,Mruk,R,19,82,CH,13,0,0
6/21/2024,Oak City,Mruk,R,19,83,CH,11,0,0
6/21/2024,Oak City,Mruk,R,19,74,CB,12,0,0
6/21/2024,Oak City,Mruk,R,19,82,CH,4,1,0
6/21/2024,Oak City,Mruk,R,20,82,CH,11,0,0
6/21/2024,Oak City,Mruk,R,20,86,FB,10,0,0
6/21/2024,Oak City,Mruk,R,20,85,FB,1,0,0
6/21/2024,Oak City,Mruk,R,20,84,FB,10,0,0
6/21/2024,Oak City,Mruk,R,20,82,CH,10,0,0
6/21/2024,Oak City,Mruk,R,21,84,FB,1,0,0
6/21/2024,Oak City,Mruk,R,21,84,FB,4,1,0
6/21/2024,Oak City,Mruk,R,22,86,FB,10,0,0
6/21/2024,Oak City,Mruk,R,22,74,SL,4,0,0
6/21/2024,Oak City,Mruk,R,22,76,CB,12,0,0
6/21/2024,Oak City,Mruk,R,22,73,CB,10,0,0
6/21/2024,Oak City,Mruk,R,22,85,FB,13,1,1
6/21/2024,Oak City,Mruk,R,23,86,FB,3,1,0
6/21/2024,Oak City,Mruk,R,23,84,FB,2,1,0
